Clase,Loudness,Duration,Spectral Energy,Zero Crossing Rate,Spectral Centroid,Spectral Bandwidth,Spectral Contrast,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20
REAL,-22.73650619405959,7.56,0.15751866,0.06845074050996933,1996.8870823029724,2615.8468651500757,15.30394196412349,-96.3284724159949,106.17927684420245,16.907377191466516,23.252237838726355,15.876255176298239,8.289578159008661,-5.240948551724463,-3.2080709034141672,3.164094719365819,-1.673046121574665,-4.911140171788892,0.12527628025945972,0.38819645996447794,-3.4260370129661064,-2.3170470141892783,-2.577057331530141,-3.6061957894443815,-3.2902342406877962,-2.9343064420268896,-2.89362263130273
REAL,-25.249256134033203,7.56,0.113147035,0.05338142254601227,1293.2452902403768,1588.4022024034648,22.805997648192548,-170.55104064941406,152.65773010253906,-18.498167037963867,50.206451416015625,-4.0931596755981445,24.796661376953125,-16.52722930908203,3.799034357070923,-1.5936301946640015,1.7364765405654907,-6.848971843719482,0.9367657899856567,-0.21218657493591309,-3.876129388809204,-1.8631811141967773,-3.025731086730957,-3.255389928817749,-2.5179848670959473,-2.5008704662323,-3.1580870151519775
REAL,-22.802959442138672,7.56,0.15714765,0.052415344612730064,1268.4710982427794,1554.3971872921545,21.994152242147642,-138.72720336914062,157.90013122558594,-21.515594482421875,51.669551849365234,-4.648474216461182,23.760595321655273,-16.719526290893555,4.628714561462402,-1.8664814233779907,1.857978343963623,-7.357762813568115,1.3638453483581543,0.07327195256948471,-4.109180450439453,-1.7063848972320557,-2.8455069065093994,-3.4197795391082764,-3.2954771518707275,-2.787816286087036,-2.840280294418335
REAL,-25.595876693725586,7.56,0.1085439,0.05605798264953988,1330.3120717738834,1629.5608915972286,22.674965990074206,-167.19679260253906,151.60891723632812,-18.953763961791992,49.86698913574219,-3.9165472984313965,21.597597122192383,-20.079286575317383,5.285467147827148,-2.453920364379883,1.5023488998413086,-8.70048999786377,4.3986592292785645,-1.5073704719543457,-3.791362762451172,-2.4646546840667725,-3.0531115531921387,-3.848581552505493,-2.2072391510009766,-2.8059332370758057,-3.4532949924468994
REAL,-41.15404510498047,7.56,0.05373446,0.05328256805981595,1011.8053337625943,1265.4710694645855,21.740865128502993,-360.1563720703125,140.46018981933594,8.199432373046875,27.32863426208496,17.302583694458008,10.403618812561035,-10.70661449432373,-8.404570579528809,-1.6419868469238281,-8.16360092163086,-9.798197746276855,-5.885319709777832,-5.019181728363037,-4.593257904052734,-5.994205474853516,-5.9029622077941895,-2.2820382118225098,-6.913128852844238,-2.9833996295928955,-4.874007701873779
REAL,-31.89140156745936,7.56,0.06703293,0.33531142158742333,4634.542921538099,3358.8605549486597,13.923189125303479,-127.12439591521517,21.999351401657314,15.790132759744152,12.739566276424009,10.428375126576269,4.64608393162345,-1.2628577899328792,-3.6655092662622875,-3.262076147740917,-4.49192382081755,-5.833312858796475,-4.900035164084117,-3.5202128283950582,-3.1903359981246657,-3.3781423449984036,-3.1000837880431917,-2.479937447728717,-2.2733316216074235,-2.771097303018235,-2.594143564963046
REAL,-46.381126403808594,7.56,0.027826888,0.05365851466641104,1089.1230348802349,1342.3608065993842,22.508900889646736,-404.4242858886719,125.39474487304688,10.067185401916504,26.63587760925293,17.951955795288086,9.23510456085205,-12.055907249450684,-9.345062255859375,0.7109942436218262,-6.053590297698975,-10.366561889648438,-5.510887145996094,-4.064337730407715,-4.193333625793457,-5.5859293937683105,-5.654993534088135,-1.851743221282959,-6.522993564605713,-2.952190637588501,-4.129901885986328
REAL,-41.16923141479492,7.56,0.05363194,0.05290212806748466,976.243340318017,1256.1249353439491,21.73340684652163,-359.0283508300781,140.65069580078125,9.303153991699219,26.19575309753418,17.86690330505371,10.063106536865234,-10.660884857177734,-8.42556381225586,-1.4815287590026855,-8.30974292755127,-9.747106552124023,-6.07347297668457,-5.144818305969238,-4.580066204071045,-6.1586527824401855,-5.980665683746338,-2.4991977214813232,-6.99366569519043,-3.061094045639038,-4.821518898010254
REAL,-42.52712631225586,7.56,0.03769005,0.04826046060199386,1031.5139186874767,1317.3205021353692,22.84527496869415,-385.73773193359375,135.45359802246094,8.423874855041504,29.697790145874023,17.00594711303711,7.071254730224609,-13.522724151611328,-8.186887741088867,-2.820972204208374,-10.398195266723633,-10.231581687927246,-6.616268634796143,-6.576925277709961,-5.164081573486328,-7.102875232696533,-5.3979902267456055,-4.044132709503174,-7.5943684577941895,-2.5396814346313477,-7.209497928619385
REAL,-46.970314025878906,7.56,0.039567832,0.07731469277223926,1389.6314327023267,1428.3790436060829,22.113972308112753,-373.4623718261719,141.87583923339844,-19.358474731445312,12.29484748840332,11.090553283691406,8.620285987854004,-15.480815887451172,-5.355563640594482,-12.364151000976562,-1.401973009109497,-4.010077953338623,-12.543828010559082,-0.3129933476448059,-8.834038734436035,-1.9241116046905518,-3.118673086166382,-8.027461051940918,-3.6090087890625,-5.65360164642334,-3.9270617961883545
REAL,-40.58934775179384,7.56,0.041345194,0.26250059911809814,3558.6281656365095,2907.416801707117,14.81750874983504,-239.7338964333091,58.32608569137336,5.106922690905096,2.783922687642237,9.793798419376406,2.255300313263472,-6.995256839211318,-7.663267718105896,-6.1126950893158725,-2.983019919206316,-4.070242935348452,-5.937096313363836,-3.458361271433371,-3.8202132804395603,-2.4848992073786875,-3.332871310454081,-5.036233487981078,-3.9000135209409,-3.6475717770786726,-4.095810881303907
REAL,-49.062957763671875,7.56,0.025538743,0.08128385017254601,1434.3139031428038,1482.260002739646,23.08211961719787,-409.7019348144531,137.562744140625,-21.914655685424805,14.239304542541504,10.025564193725586,8.47857666015625,-14.70312786102295,-4.901723384857178,-13.922218322753906,-0.811088502407074,-4.887655735015869,-12.117874145507812,1.7724684476852417,-9.100606918334961,-3.188880681991577,-3.0441644191741943,-7.776644229888916,-4.61197566986084,-5.759729862213135,-3.116309881210327
REAL,-47.0325927734375,7.56,0.039543133,0.07676500191717792,1384.2905581342934,1428.7601558166477,22.06972112978665,-374.0355224609375,141.92694091796875,-18.840152740478516,12.371281623840332,10.975821495056152,8.682577133178711,-15.397661209106445,-5.289576530456543,-12.383182525634766,-1.417803406715393,-3.945598602294922,-12.465917587280273,-0.3232145607471466,-8.847874641418457,-1.9226415157318115,-3.1712353229522705,-8.035879135131836,-3.6023664474487305,-5.681590557098389,-3.9283597469329834
REAL,-48.0478515625,7.56,0.027613692,0.08161636071702454,1426.9950569160346,1486.8797654525408,23.168054509615157,-397.4123840332031,137.4043426513672,-20.674776077270508,12.704944610595703,10.716363906860352,5.2879533767700195,-17.91472053527832,-6.048587322235107,-12.919493675231934,0.5253586769104004,-7.085485935211182,-11.181285858154297,-0.4071981906890869,-9.441033363342285,-0.750927746295929,-6.622263431549072,-7.29783821105957,-3.7996010780334473,-5.324881553649902,-4.038061141967773
REAL,-53.55831527709961,7.56,0.0108119985,0.06851065231978527,1287.5105312649005,1701.6174322468191,20.532263254995126,-519.149658203125,110.19203186035156,40.46900177001953,39.53894805908203,12.943572044372559,12.976518630981445,0.8709437847137451,12.118964195251465,1.4266942739486694,1.2926416397094727,-0.6145837903022766,-0.878810465335846,-1.3035849332809448,-1.3636366128921509,0.5861987471580505,-4.444869041442871,-3.0445961952209473,-2.6994223594665527,-1.7740163803100586,-2.6218667030334473
REAL,-45.66830068595633,7.56,0.013304418,0.3245722296779141,4693.970527397772,3391.828168557257,13.442856889781723,-285.1036733938729,21.355002890301208,20.040286476304367,15.603488123860423,11.089849688984076,7.393761716874392,4.600889093827379,2.645934646473366,1.2824742812379095,0.03890931676050963,-0.3860581577389226,-1.330904895913691,-1.5181373890440402,-1.561727655961548,-1.1111631366388846,-1.066981517531091,-1.706588278533842,-2.1504044457052705,-2.297551948680993,-2.3848320296977334
REAL,-55.82514572143555,7.56,0.0072614574,0.06064572948619632,1307.9351864550986,1713.051793598745,22.289487252933252,-563.6356201171875,107.55866241455078,39.54005813598633,41.34053421020508,13.996540069580078,14.272515296936035,2.627545118331909,13.358304023742676,0.7382079362869263,1.3651624917984009,-1.2772051095962524,-0.9104122519493103,-0.5623202919960022,-1.0447267293930054,0.9773264527320862,-4.705821990966797,-3.672736883163452,-3.415358781814575,-2.434446334838867,-2.707409143447876
REAL,-53.290164947509766,7.56,0.0108235935,0.056514810199386506,1237.266673603014,1688.2870237955008,20.52179503944933,-518.7301635742188,111.79362487792969,40.82975769042969,40.070682525634766,13.121938705444336,13.332099914550781,0.9476208090782166,12.307994842529297,1.4025728702545166,1.3434807062149048,-0.619977593421936,-0.8679313659667969,-1.296899676322937,-1.348230242729187,0.5940831303596497,-4.4889912605285645,-3.0438811779022217,-2.7220165729522705,-1.848169207572937,-2.7172229290008545
REAL,-55.24604797363281,7.56,0.0071146106,0.05794220906825153,1296.6408099379298,1757.6753513646483,22.070041968405402,-550.4038696289062,113.1679458618164,41.25896072387695,39.95467758178711,11.837305068969727,11.25855541229248,0.22907766699790955,11.807926177978516,-1.9981577396392822,1.1912206411361694,-2.8463330268859863,-1.0842963457107544,-2.0845305919647217,-1.2629492282867432,-1.318971037864685,-5.647613048553467,-3.363413095474243,-3.017104387283325,-2.5152060985565186,-4.284337520599365
REAL,-28.706022262573242,7.56,0.10836537,0.05277631326687116,1110.0291641565564,1305.2300656337106,22.86489315124898,-219.43006896972656,168.96954345703125,-22.590349197387695,42.29479217529297,-16.982725143432617,0.8313872218132019,-21.893259048461914,-6.960357666015625,-5.828189373016357,-17.651966094970703,-6.033195972442627,-15.545475959777832,1.493492841720581,-10.446736335754395,-5.149717330932617,-4.715407848358154,-9.190469741821289,0.13921581208705902,-3.168532609939575,-3.7603445053100586
REAL,-28.186736494601917,7.56,0.10983143,0.13096721625766872,2868.042894992581,3127.7312372245965,15.796962157162797,-131.49159707757238,76.39435537153538,27.573835481505192,12.888025415312743,1.886931706377387,-8.57368198916671,-13.01339313187315,-9.701141248543086,-8.107240817310961,-11.367887257928802,-11.561495636656526,-7.9480305229254276,-4.3278850536171785,-5.890698165845155,-5.7062220047093435,-4.953683314537419,-5.848100105201221,-1.9770357401243268,-1.4673326379338103,-5.223576193703755
REAL,-30.716642379760742,7.56,0.07235907,0.055250671012269936,1131.141819686736,1326.3381091534309,23.694709045439936,-247.501220703125,163.87998962402344,-18.810882568359375,36.73765182495117,-16.82144546508789,-0.34601035714149475,-20.710235595703125,-7.466349124908447,-5.458967208862305,-18.03110694885254,-6.082280158996582,-15.06740665435791,-0.2026926577091217,-10.395475387573242,-5.933252334594727,-4.297094345092773,-8.733473777770996,0.15282230079174042,-2.8883159160614014,-3.5806994438171387
REAL,-28.723665237426758,7.56,0.10819709,0.05289613688650307,1114.4166123254565,1312.0437484922838,22.888806697376452,-219.0506134033203,169.05555725097656,-22.780534744262695,42.44432830810547,-17.0105037689209,0.9030150175094604,-21.889366149902344,-6.9600090980529785,-5.911540508270264,-17.681194305419922,-6.042158603668213,-15.604410171508789,1.5610737800598145,-10.440916061401367,-5.162446975708008,-4.6569719314575195,-9.091792106628418,0.18779708445072174,-3.159959554672241,-3.7461585998535156
REAL,-30.44721031188965,7.56,0.075736694,0.055891727377300617,1147.089460395616,1358.4532866586421,23.81532357585017,-247.1539764404297,162.4278106689453,-20.067262649536133,39.133056640625,-17.58203125,-0.24207019805908203,-23.78182601928711,-5.317142009735107,-9.838386535644531,-16.477176666259766,-8.178057670593262,-13.633755683898926,1.5320769548416138,-12.36486530303955,-2.449557304382324,-6.748712062835693,-5.1881794929504395,1.2923545837402344,-4.836953163146973,-8.15240478515625
REAL,-32.91560363769531,7.56,0.10363577,0.07296659317484662,1213.9797652492805,1364.1893554377207,24.022002520127753,-300.02740478515625,141.895263671875,6.293492794036865,40.76643371582031,-7.037176609039307,10.189444541931152,-18.97556495666504,-10.644572257995605,-2.282637357711792,-12.114057540893555,-4.532924652099609,-2.121107339859009,-0.23476766049861908,-9.940389633178711,0.5430874824523926,-1.7454689741134644,-4.726134777069092,-2.499098777770996,-5.213552474975586,-0.8780534267425537
REAL,-31.358847577689254,7.56,0.104367,0.15006260784125766,2635.427354148729,2748.1991491365484,17.01146978212786,-218.2296554958621,77.52502048228723,31.050915960894685,19.231276413014875,5.07482180496287,0.35571491110721154,-11.497289350494142,-11.016369710095923,-6.134918594335527,-8.938479228551182,-5.573770299184712,-1.536175306492979,-2.856974001222684,-5.456936680761583,-2.1243667597253197,-1.8313937230275346,-3.7952261045900872,-3.6681157882716975,-3.2149949423588033,-3.4940594366154043
REAL,-36.714195251464844,7.56,0.06512465,0.06267224645322086,1170.4879481034766,1331.3414064858828,24.440517786068348,-346.52783203125,139.3104705810547,6.409618377685547,38.53049850463867,-2.5261237621307373,6.032283306121826,-17.34305191040039,-9.97221851348877,-0.8709554076194763,-10.909523010253906,-6.2939453125,-1.718489170074463,0.24537719786167145,-8.225192070007324,1.6044583320617676,-1.4868806600570679,-4.977457046508789,-2.2730486392974854,-4.420076847076416,-1.5116136074066162
REAL,-31.93466567993164,7.56,0.105821304,0.06473620830138037,1171.4174950703875,1335.285447479986,24.123348043693916,-294.28106689453125,144.81976318359375,6.079226493835449,41.247474670410156,-7.579265594482422,9.902132987976074,-19.711088180541992,-11.413190841674805,-2.738243818283081,-12.686888694763184,-4.478062152862549,-2.026352882385254,-0.20743048191070557,-10.061394691467285,0.40224769711494446,-1.7396736145019531,-4.6253662109375,-2.5645816326141357,-5.387818813323975,-1.074098825454712
REAL,-34.751922607421875,7.56,0.07078645,0.06142907639953988,1223.6088111960655,1426.6458779829618,24.556159646833795,-324.20843505859375,135.98834228515625,9.482922554016113,34.442138671875,-7.7303385734558105,6.673218727111816,-22.249374389648438,-9.124040603637695,-4.431219100952148,-12.476649284362793,-4.540772914886475,-1.2191506624221802,-3.30523943901062,-9.746148109436035,1.9275299310684204,-4.436906814575195,-3.9473307132720947,-4.355136871337891,-4.223062038421631,-4.277662754058838
REAL,-51.210025787353516,7.56,0.036552083,0.1031576519363497,1575.7176079575984,1583.142176495383,21.824156528205823,-443.0869445800781,106.51337432861328,11.49997329711914,7.6680498123168945,10.129796028137207,0.6200698614120483,-10.850835800170898,-3.402271032333374,-8.928847312927246,-3.234407901763916,-1.7220609188079834,-7.214689254760742,-9.117098808288574,-5.601737022399902,-3.8584213256835938,-7.821086883544922,-5.919686794281006,-4.133146286010742,-5.1619343757629395,-5.370752811431885
REAL,-38.18826107222597,7.56,0.041028034,0.3069881134969325,4365.559443539153,3277.0533449897025,14.369144350543518,-227.3743545301114,25.44847733237265,14.06884054808365,5.618284421856368,2.5290091855561103,-0.39856277269159157,-3.542661293648422,-4.036929237057366,-3.497231340471146,-2.4328373030076555,-2.6637080425043314,-4.340736443227488,-5.19756900373296,-4.4252085399753875,-3.421246982326491,-3.635849033127713,-3.8852143406257067,-3.6101188727580955,-3.053136091510194,-3.0531062857646845
REAL,-49.069244384765625,7.56,0.028629055,0.09479096769555215,1491.881426178225,1455.818188732327,23.42065395691368,-442.32305908203125,113.14230346679688,12.053971290588379,5.291734218597412,9.136600494384766,-0.11158344894647598,-12.089850425720215,-4.910557270050049,-10.932840347290039,-4.179819583892822,-1.7850472927093506,-8.147302627563477,-10.189258575439453,-5.724380970001221,-3.87725567817688,-8.46902084350586,-6.481911659240723,-4.489673614501953,-5.395664215087891,-5.669510841369629
REAL,-50.62046813964844,7.56,0.037127722,0.09489131997699386,1532.0245941794478,1560.2790555522058,21.91332941738709,-440.3688659667969,107.62792205810547,11.532114028930664,7.4515299797058105,10.363975524902344,0.925602376461029,-10.682624816894531,-3.330402374267578,-8.857221603393555,-3.2226674556732178,-1.646427869796753,-7.374431610107422,-9.309625625610352,-5.530829429626465,-3.8520290851593018,-7.993885040283203,-6.096989631652832,-4.2095537185668945,-5.18073844909668,-5.364679336547852
REAL,-52.307579040527344,7.56,0.02443486,0.093505859375,1589.3615103571774,1607.8425779899062,22.95028704802364,-475.19976806640625,112.99324035644531,7.2504448890686035,8.201592445373535,9.4393949508667,-2.1401267051696777,-11.8600492477417,-2.8834385871887207,-9.619982719421387,-1.246706247329712,-3.0880911350250244,-9.389178276062012,-9.799418449401855,-4.743917465209961,-4.939909934997559,-8.972661972045898,-5.461342811584473,-4.6539387702941895,-5.861996650695801,-6.196481227874756
REAL,-37.207340240478516,7.56,0.0672566,0.1406339867714724,1787.686660266815,1615.2217733965035,23.234178099848148,-300.63885498046875,130.1634063720703,-10.470918655395508,34.85459518432617,-28.06163215637207,5.3095855712890625,-20.060245513916016,-6.996251583099365,-8.438222885131836,-11.811036109924316,-5.908981800079346,-7.006377696990967,-1.6468325853347778,-6.493529319763184,-4.245151996612549,-8.393929481506348,-4.148461818695068,-3.3031516075134277,-8.822614669799805,-2.334052801132202
REAL,-31.262932023980834,7.56,0.07234957,0.26003972152990795,4099.075490543314,3310.860066837541,14.750687979564736,-144.31605519820587,35.2149962974435,16.84800319329765,6.338965495319293,-2.9368588380815246,-5.716881944644576,-8.078656039638688,-7.63692051772736,-7.228795896497732,-7.079252442835564,-5.291008188081168,-4.408138636971475,-3.2894470113522702,-3.9263240822876044,-4.21669996695337,-4.394968111266088,-4.065406187193769,-3.8655332901273716,-4.3272537143650185,-3.7712010384071335
REAL,-38.17488098144531,7.56,0.047245037,0.11721595810966258,1760.6376638150628,1681.5183820838974,24.29455104825226,-324.3380126953125,127.4288101196289,-9.408087730407715,32.258575439453125,-25.780221939086914,4.509626865386963,-23.56941032409668,-6.3407063484191895,-9.33906078338623,-12.589882850646973,-6.907926082611084,-7.947933673858643,-2.8051047325134277,-8.144556999206543,-4.38306999206543,-8.083590507507324,-3.5915870666503906,-2.8419463634490967,-9.458100318908691,-2.546551465988159
REAL,-36.82618713378906,7.56,0.068096265,0.1362349621357362,1766.707912318115,1607.0834647728173,23.23600641931298,-297.6945495605469,131.3019561767578,-10.594948768615723,34.87052536010742,-28.2794189453125,5.344903945922852,-20.258798599243164,-7.184159278869629,-8.546545028686523,-11.881688117980957,-5.909666538238525,-7.060124397277832,-1.6949114799499512,-6.498829364776611,-4.28342866897583,-8.464500427246094,-4.209587097167969,-3.3475124835968018,-8.820600509643555,-2.302211284637451
REAL,-38.05189514160156,7.56,0.045403574,0.11544556412960123,1759.8992051602004,1717.1233206754264,23.82515416175696,-317.400634765625,127.65229797363281,-8.819438934326172,30.029937744140625,-32.06683349609375,4.404086589813232,-24.848031997680664,-5.742621898651123,-11.586118698120117,-11.495390892028809,-6.978576183319092,-7.0854692459106445,-3.14068865776062,-8.81330394744873,-5.009171009063721,-8.92326831817627,-2.8393783569335938,-6.949635028839111,-7.320371150970459,-2.5883734226226807
