SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.5500, 55, -0.00293645, 0.68461674, -0.73189598, 8.13499451, 1.66292763, 1.53081596, -15.87255192, 44.72376633, -126.07424927, 16.08050537, -30.86644745, -22.93037033, 0.94281864, -0.07975853, 0.28504074, 0.15324301, 0.00138647, -0.00663437, 0.00366489, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5600, 56, -0.00281553, 0.68195826, -0.73229676, 9.29295063, 2.19787431, 1.36869764, -15.49254608, 44.22683334, -126.80502319, 16.10355377, -30.82067299, -22.94391060, 0.94287682, -0.08000491, 0.28471026, 0.15337086, 0.00081041, -0.00604155, 0.00202635, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5700, 57, -0.00044628, 0.67862767, -0.73448509, 9.55970860, 2.56632948, 0.86125743, -15.17100239, 44.51914597, -127.18503571, 16.20948982, -30.78223228, -23.00892639, 0.94279283, -0.08079107, 0.28458655, 0.15370473, -0.00136198, -0.00314803, 0.00175157, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5800, 58, 0.00414100, 0.67377657, -0.73547190, 9.77612495, 2.55168772, 0.61690205, -15.17100239, 44.51914597, -127.18503571, 16.31812477, -30.74511719, -23.07695961, 0.94269896, -0.08158953, 0.28448012, 0.15405497, -0.00653137, -0.00127672, 0.00130979, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5900, 59, 0.00429323, 0.67605454, -0.73786414, 10.44312668, 2.36866570, 0.22455831, -15.31715870, 44.02221680, -126.98041534, 16.43502617, -30.71084213, -23.15080452, 0.94258446, -0.08243611, 0.28441289, 0.15442823, -0.00444238, -0.00226954, 0.00430984, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6000, 60, 0.00717954, 0.67419785, -0.73845279, 11.31021595, 2.32774353, -1.04629803, -15.17100239, 44.75299454, -126.83425903, 16.56336594, -30.68388748, -23.23954773, 0.94242579, -0.08332533, 0.28443223, 0.15488385, -0.00709557, -0.00260799, 0.00506005, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6100, 61, 0.00550720, 0.67136186, -0.74283582, 11.83808994, 2.07408261, -2.01102495, -15.40485191, 44.92838287, -126.04501343, 16.67936707, -30.59986877, -23.32601547, 0.94239098, -0.08423350, 0.28397280, 0.15544605, -0.00505292, 0.00066570, 0.00445362, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6200, 62, 0.00486930, 0.67234004, -0.74273407, 12.36223888, 2.01132131, -2.74383450, -15.20023346, 43.64220810, -126.27886200, 16.82193565, -30.58454514, -23.43238831, 0.94217139, -0.08517303, 0.28412127, 0.15599281, -0.00313693, -0.00192692, 0.00475154, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6300, 63, 0.00116066, 0.66522360, -0.74060899, 12.92388248, 1.75774312, -3.34555078, -15.20023346, 43.64220810, -126.27886200, 16.97193909, -30.57396507, -23.54528046, 0.94192630, -0.08614764, 0.28432477, 0.15656659, -0.00352975, -0.00190842, -0.00270148, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6400, 64, 0.00301253, 0.65968204, -0.74607480, 13.62669182, 1.80147159, -4.24878693, -14.73253441, 43.67144012, -126.71733093, 17.13100624, -30.56767464, -23.66979599, 0.94164789, -0.08715867, 0.28458583, 0.15720567, -0.00581968, 0.00345401, -0.00246691, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6500, 65, 0.00267844, 0.66201597, -0.74995393, 13.68475342, 1.75058520, -4.90843201, -15.69716454, 43.43759155, -126.51271057, 17.29158211, -30.56569099, -23.79964447, 0.94135046, -0.08815940, 0.28488991, 0.15787688, -0.00332890, 0.00307858, 0.00151756, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6600, 66, -0.00664981, 0.66528261, -0.75143707, 13.28661060, 1.26053727, -6.23808241, -15.43408298, 44.25606537, -126.60041046, 17.44856453, -30.80782127, -23.93831253, 0.94056094, -0.08860318, 0.28716663, 0.15820836, 0.00552970, 0.00038894, 0.00087719, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6700, 67, -0.04815673, 0.67097926, -0.74415535, 11.67464256, -0.71477908, -14.44590759, -15.37562084, 43.40835953, -127.09733582, 17.60218048, -30.88887215, -24.11994934, 0.94003004, -0.08923940, 0.28817350, 0.15917289, 0.03786161, -0.01044315, -0.01770474, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6800, 68, 0.01975285, 0.64966476, -0.75432259, 12.74546432, 2.91030931, -12.43537426, -15.31715870, 43.34989548, -126.77579498, 17.76104355, -30.92782402, -24.31316566, 0.93955952, -0.08997426, 0.28885967, 0.16028951, -0.02731500, 0.00780455, 0.00891503, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6900, 69, 0.01319495, 0.67697537, -0.75887805, 14.13005924, 0.68148535, -8.46263123, -15.31715870, 43.34989548, -126.77579498, 17.93381310, -30.95489311, -24.46896172, 0.93915129, -0.09094036, 0.28944266, 0.16108300, -0.00875666, -0.00587617, 0.02791338, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7000, 70, -0.02974421, 0.66497546, -0.75233859, 13.13653088, -0.61160368, -13.55369473, -15.72639561, 43.58374786, -127.00964355, 18.10387039, -31.02570534, -24.65345001, 0.93861622, -0.09171659, 0.29039860, 0.16203855, 0.01978912, -0.00697307, -0.00494068, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7100, 71, 0.01203042, 0.63382834, -0.76013082, 14.12067986, 2.14239740, -10.08684158, -15.05407715, 43.34989548, -126.89272308, 18.42951393, -30.60336685, -24.91533661, 0.93880188, -0.09462824, 0.28768200, 0.16412081, -0.02625204, 0.01362052, -0.00092249, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7200, 72, 0.01328052, 0.65459317, -0.76498461, 15.14781094, 1.67985141, -3.83233285, -15.49254608, 42.76527405, -127.36042023, 18.60557747, -30.59004021, -25.04430771, 0.93849623, -0.09577528, 0.28793478, 0.16475920, -0.01164494, 0.00107280, 0.01517517, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7300, 73, -0.01333894, 0.65159398, -0.76093876, 14.48210812, 1.29129159, -5.57138634, -15.55100822, 42.00526047, -126.57117462, 18.77683258, -30.59150505, -25.18155289, 0.93815172, -0.09682933, 0.28830859, 0.16544975, 0.00858317, -0.00311936, -0.00203551, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7400, 74, -0.01860064, 0.63114887, -0.76234430, 13.18211079, 1.53832734, -7.38607359, -15.55100822, 42.00526047, -126.57117462, 18.93525314, -30.60451317, -25.32778931, 0.93778068, -0.09772941, 0.28876638, 0.16622388, 0.00437475, 0.00706315, -0.01774677, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7500, 75, -0.00890899, 0.62483448, -0.76708680, 11.62896061, 2.04043579, -6.14497137, -14.58637810, 43.26220322, -126.48348236, 19.07355309, -30.60820961, -25.45764542, 0.93746650, -0.09852552, 0.28910822, 0.16693082, -0.00537005, 0.01244887, -0.01412116, 0.00000000, 0.00000000, 0.00000000, 0.00000000
