SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.4600, 46, -0.26778486, 0.36934501, -0.88727206, -0.08574842, 0.54238951, 0.19679663, -22.18649483, 33.93744659, -125.75270081, 65.56881714, -17.15961075, -33.56231689, 0.81922710, -0.47640663, 0.27466691, 0.16267055, 0.00082268, -0.00327201, 0.00072333, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4700, 47, -0.26787612, 0.36913681, -0.88763922, 0.14529110, 0.63187766, 0.30212083, -22.12803268, 32.85588837, -126.16194153, 65.56970215, -17.15254784, -33.56181717, 0.81922203, -0.47643372, 0.27461845, 0.16269869, 0.00100585, -0.00292270, 0.00051251, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4800, 48, -0.26830173, 0.36737886, -0.88521057, 0.27167052, 0.58128452, 0.23011091, -20.95878410, 33.79129028, -125.51885223, 65.57202148, -17.14613724, -33.56187820, 0.81921041, -0.47646800, 0.27457878, 0.16272423, 0.00141737, -0.00530354, -0.00137767, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.4900, 49, -0.26909184, 0.36758417, -0.88648462, 0.27172998, 0.54647386, 0.29802516, -21.74802589, 32.82666016, -125.34346771, 65.57415009, -17.13979721, -33.56113815, 0.81920063, -0.47650248, 0.27453598, 0.16274422, 0.00232767, -0.00408619, -0.00114097, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5000, 50, -0.26739034, 0.36662993, -0.88615668, 0.21677642, 0.65010309, 0.28494972, -21.74802589, 32.82666016, -125.63578033, 65.54876709, -17.14130783, -33.54909134, 0.81932384, -0.47634572, 0.27446005, 0.16271169, 0.00064212, -0.00435239, -0.00207452, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5100, 51, -0.26802826, 0.36764190, -0.88623631, 0.21747689, 0.58057773, 0.31698751, -22.09880066, 32.82666016, -125.63578033, 65.55030060, -17.13462067, -33.54829025, 0.81931651, -0.47637713, 0.27441379, 0.16273428, 0.00135273, -0.00419681, -0.00139362, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5200, 52, -0.26736167, 0.36015087, -0.88885534, 0.19017571, 0.19853632, -0.33687437, -22.56650162, 32.94358444, -125.89885712, 65.55325317, -17.13388824, -33.55237961, 0.81929821, -0.47639042, 0.27443004, 0.16275996, 0.00025661, -0.00122317, -0.00865312, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5300, 53, -0.26705503, 0.37116283, -0.88606066, 0.21649325, -0.35699490, -0.58235532, -21.74802589, 33.23589706, -126.16194153, 65.55693817, -17.13920021, -33.55676651, 0.81927830, -0.47639155, 0.27448931, 0.16275707, 0.00059989, -0.00459354, 0.00227077, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5400, 54, -0.26896971, 0.37050715, -0.88720059, -0.03337429, 0.47315586, 0.59171772, -21.36802101, 33.96667480, -126.27886200, 65.55513763, -17.13265991, -33.55279541, 0.81928939, -0.47640628, 0.27442616, 0.16276433, 0.00252736, -0.00343778, 0.00153853, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5500, 55, -0.26687384, 0.36727953, -0.88826710, -0.03048977, 0.31693923, 0.43027362, -21.80648994, 34.22975540, -126.30809784, 65.55010223, -17.13709641, -33.54894638, 0.81931722, -0.47636726, 0.27443290, 0.16272759, 0.00027076, -0.00219904, -0.00152511, 0.00000000, 0.00000000, 0.00000000, 0.00000000
